Season,Month,Year,MuncipalityCd,Establishment,LicenseNumber,VGTCount,AmoutPlayed,AmountWon,NetWager,FundsIn,FundsOut,NTI,NTITaxRate,StateShare,MuncipalityShare,NetWagePerMachine
Summer,6,2018,2,"ALAMO FOODS, INC.",120708006,5,178620.49,167043.57,11576.92,55837,44260.08,11576.92,3473.13,2894.27,578.86,2315.384
Summer,6,2016,2,LUCA PIZZA INC.,140701059,5,196018.14,184402.06,11616.08,60942,49325.77,11616.23,3484.9,2904.08,580.82,2323.216
Summer,6,2017,3,"Blue Grouch, Inc.",120706580,5,167907.21,156290.26,11616.95,57587,45969.9,11617.1,3485.24,2904.37,580.87,2323.39
Summer,6,2014,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,5,168515.94,156878.48,11637.46,57982,46344.54,11637.46,3491.26,2909.39,581.87,2327.492
Summer,6,2018,2,"The Other Wright, Inc.",120702100,5,112892.72,101215.86,11676.86,35772,24094.99,11677.01,3503.11,2919.26,583.85,2335.372
Summer,6,2017,2,"ALAMO FOODS, INC.",120708006,5,203718.2,192040.91,11677.29,70915,59237.71,11677.29,3503.22,2919.35,583.87,2335.458
Summer,6,2014,2,RSP Entertainment Corp.,120706846,3,163245.49,151469.91,11775.58,52250,40474.42,11775.58,3532.67,2943.89,588.78,3925.193333
Summer,6,2017,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,166717.01,154929.96,11787.05,56363,44575.99,11787.01,3536.16,2946.8,589.36,2357.41
Summer,6,2018,3,Crows Mill LLC,120706464,5,135477.22,123688.1,11789.12,48525,36735.83,11789.17,3536.83,2947.36,589.47,2357.824
Summer,6,2018,2,"EVANS RECREATION, LLC",140704357,5,177252.53,165364.19,11888.34,57939,46050.66,11888.34,3566.51,2972.09,594.42,2377.668
Summer,6,2013,2,"E.A. Dennis, Inc",120708331,5,122148.18,110247.69,11900.49,32149,20248.51,11900.49,3570.16,2975.13,595.03,2380.098
Summer,6,2015,2,Max Inc. of Illinois,140701171,5,124321.38,112383.9,11937.48,47396,35458.52,11937.48,3581.27,2984.4,596.87,2387.496
Summer,6,2013,2,"DIP STIX, INC.",120706051,3,159061.64,147028.62,12033.02,44490,32456.98,12033.02,3609.91,3008.26,601.65,4011.006667
Summer,6,2017,3,"Mama Lee's Sandbar, Inc",120707734,5,155442.14,143383.29,12058.85,50693,38633.95,12059.05,3617.78,3014.82,602.96,2411.77
Summer,6,2017,3,The Stadium Sports Bar Inc.,120710854,5,107701.79,95639.45,12062.34,40275,28212.62,12062.38,3618.83,3015.69,603.14,2412.468
Summer,6,2017,2,Dicks Saloon Inc.,150700988,5,155418.59,143342.82,12075.77,51209,39133.23,12075.77,3622.76,3018.97,603.79,2415.154
Summer,6,2015,2,WASABI JAPANESE KITCHEN LLC,140703285,5,177109.95,164949.38,12160.57,46476,34315.43,12160.57,3648.23,3040.2,608.03,2432.114
Summer,6,2014,2,"Kerby-Springfield, Inc.",120703892,3,137213.4,125047.75,12165.65,40195,28029.51,12165.49,3649.68,3041.4,608.28,4055.216667
Summer,6,2015,2,LUCA PIZZA INC.,140701059,5,126420.72,114234.78,12185.94,38076,25889.99,12186.01,3655.9,3046.59,609.31,2437.188
Summer,6,2018,2,RFW Inc.,170702870,4,111274.26,99037.4,12236.86,36066,23828.88,12237.12,3671.19,3059.33,611.86,3059.215
Summer,6,2018,2,Pinnacle Limited Partnership,120702132,5,152055.96,139786.08,12269.88,50933,38663.19,12269.81,3681.08,3067.57,613.51,2453.976
Summer,6,2018,2,STANKS INC.,130702114,5,127064.63,114756.92,12307.71,43216,30908.29,12307.71,3692.39,3077,615.39,2461.542
Summer,6,2018,2,"Spammys, Inc.",120706742,5,91111.41,78749.05,12362.36,23069,10707.94,12361.06,3708.41,3090.34,618.07,2472.472
Summer,6,2017,3,Crows Mill LLC,120706464,5,159957.1,147587.76,12369.34,57553,45183.77,12369.23,3710.9,3092.42,618.48,2473.868
Summer,6,2017,2,"Illinois Tap, Inc.",120702086,5,153731.36,141341.63,12389.73,49431,37041.2,12389.8,3717.05,3097.54,619.51,2477.946
Summer,6,2017,2,"FP Barrelhead, LTD.",130705337,5,206582.11,194191.8,12390.31,68569,56178.69,12390.31,3717.15,3097.63,619.52,2478.062
Summer,6,2016,2,"ALAMO FOODS, INC.",120708006,5,194362.83,181850.98,12511.85,66588,54076.25,12511.75,3753.59,3128,625.59,2502.37
Summer,6,2014,2,Pinnacle Limited Partnership,120702132,5,170844.33,158330.58,12513.75,47900,35386.25,12513.75,3754.21,3128.51,625.7,2502.75
Summer,6,2015,2,MELISSA ANN GOULD,130703189,5,166844.83,154216.37,12628.46,54564,41935.64,12628.36,3788.62,3157.18,631.44,2525.692
Summer,6,2018,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,181361.99,168601.12,12760.87,60262,47501.03,12760.97,3828.37,3190.31,638.06,2552.174
Summer,6,2014,2,Joseph O. Jannazzo,120708998,4,155160.8,142388.1,12772.7,48649,35876.35,12772.65,3831.84,3193.2,638.64,3193.175
Summer,6,2016,3,Crows Mill LLC,120706464,5,151945.02,139151.05,12793.97,52847,40052.92,12794.08,3838.25,3198.54,639.71,2558.794
Summer,6,2017,3,Kevin Guinan,160700906,5,202781.67,189983.94,12797.73,66414,53616.27,12797.73,3839.33,3199.44,639.89,2559.546
Summer,6,2017,2,"MURAD RESTAURANT,LLC",180700138,5,328770.01,315932.93,12837.08,132643,119805.92,12837.08,3851.13,3209.27,641.86,2567.416
Summer,6,2013,2,"ALAMO FOODS, INC.",120708006,5,152747.01,139893.23,12853.78,46194,33340.22,12853.78,3856.14,3213.45,642.69,2570.756
Summer,6,2016,3,"Sporton, Incorporated",140703570,4,109205.65,96313.19,12892.46,37276,24383.54,12892.46,3867.72,3223.1,644.62,3223.115
Summer,6,2018,2,Good Timer Inc.,120708634,5,154567.23,141636.06,12931.17,49580,36648.8,12931.2,3879.35,3232.79,646.56,2586.234
Summer,6,2016,2,"EVANS RECREATION, LLC",140704357,5,169045.43,156024.92,13020.51,53179,40158.79,13020.21,3906.17,3255.14,651.03,2604.102
Summer,6,2015,2,"The Other Wright, Inc.",120702100,5,130466.32,117441.39,13024.93,42848,29823.12,13024.88,3907.5,3256.25,651.25,2604.986
Summer,6,2015,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,165222.5,152116.22,13106.28,49277,36170.57,13106.43,3932,3276.67,655.33,2621.256
Summer,6,2017,2,Good Timer Inc.,120708634,5,132043.12,118845.28,13197.84,44469,31270.95,13198.05,3959.51,3299.59,659.92,2639.568
Summer,6,2018,2,"ALWAYS AFTER 5, INC.",140700460,5,195534.97,182316.34,13218.63,61309,48090.37,13218.63,3965.65,3304.71,660.94,2643.726
Summer,6,2014,2,"Illinois Tap, Inc.",120702086,5,144399.36,131162.84,13236.52,46009,32773.06,13235.94,3970.81,3309.01,661.8,2647.304
Summer,6,2017,2,"Starship Partners, Inc.",120706045,5,206023.24,192780.67,13242.57,70497,57254.43,13242.57,3972.84,3310.7,662.14,2648.514
Summer,6,2017,2,"The Other Wright, Inc.",120702100,5,136520.83,123157.55,13363.28,42620,29256.72,13363.28,4009.08,3340.9,668.18,2672.656
Summer,6,2016,2,"The Other Wright, Inc.",120702100,5,151548.97,138139.3,13409.67,51057,37647.33,13409.67,4022.93,3352.45,670.48,2681.934
Summer,6,2015,3,"Top Set Management, LLC",120708502,5,197038.64,183618.19,13420.45,64763,51342.55,13420.45,4026.19,3355.16,671.03,2684.09
Summer,6,2015,2,Springfield Columbus Home Association,120702082,5,148805.17,135359.77,13445.4,48819,35373.86,13445.14,4033.59,3361.33,672.26,2689.08
Summer,6,2018,1,Donnita Inc.,140703761,5,172131.94,158663.69,13468.25,51461,37993.1,13467.9,4040.51,3367.09,673.42,2693.65
Summer,6,2018,2,"Knights Action Park, Inc.",130705112,4,123812.01,110282.21,13529.8,43453,29922.55,13530.45,4059.19,3382.66,676.53,3382.45
Summer,6,2017,2,"Cozs Pizza, Inc.",160701026,5,105016.06,91358.69,13657.37,36390,22732.63,13657.37,4097.19,3414.32,682.87,2731.474
Summer,6,2017,2,"BENANTI KING PIN LANES,L.L.C.",120706270,5,141601.48,127940.53,13660.95,48845,35184.05,13660.95,4098.26,3415.21,683.05,2732.19
Summer,6,2015,2,"AERIE NO. 437, FRATERNAL ORDER OF EAGLES, INC.",130806057,5,141340.71,127645.65,13695.06,52526,38830.94,13695.06,4108.54,3423.78,684.76,2739.012
Summer,6,2015,3,Amos Jefferson Co. Inc.,120700415,5,193192.49,179489.6,13702.89,54526,40823.11,13702.89,4110.91,3425.76,685.15,2740.578
Summer,6,2018,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,182277.79,168457.97,13819.82,56567,42747.18,13819.82,4145.97,3454.98,690.99,3454.955
Summer,6,2017,2,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks ,120811750,5,187125.74,173276.29,13849.45,63322,49472.55,13849.45,4154.86,3462.39,692.47,2769.89
Summer,6,2014,2,"Spammy's, Inc.",120706742,5,133248.15,119387.39,13860.76,39605,25744.24,13860.76,4158.28,3465.24,693.04,2772.152
Summer,6,2014,2,"Capitol Show-Me's, Inc.",120711161,5,179899.5,165995.86,13903.64,65067,51163.36,13903.64,4171.13,3475.94,695.19,2780.728
Summer,6,2015,2,RSP Entertainment Corp.,120706846,3,196083.19,182177.61,13905.58,55609,41703.42,13905.58,4171.67,3476.4,695.27,4635.193333
Summer,6,2017,2,"Capitol Show-Mes, Inc.",120711161,5,196557.4,182574.22,13983.18,65490,51506.82,13983.18,4194.99,3495.82,699.17,2796.636
Summer,6,2014,2,"The Office Sports Bar & Grill, Inc.",120705591,4,218466.01,204481.69,13984.32,55590,41605.87,13984.13,4195.3,3496.08,699.22,3496.08
Summer,6,2017,2,"ALWAYS AFTER 5, INC.",140700460,5,234987.13,220981.86,14005.27,76959,62954.23,14004.77,4201.48,3501.24,700.24,2801.054
Summer,6,2014,2,"ALAMO FOODS, INC.",120708006,5,153330.53,139290.58,14039.95,50114,36074.05,14039.95,4212.08,3510.07,702.01,2807.99
Summer,6,2016,2,"Illinois Tap, Inc.",120702086,5,155790.67,141743.2,14047.47,54770,40722.53,14047.47,4214.28,3511.9,702.38,2809.494
Summer,6,2016,3,"Blue Grouch, Inc.",120706580,5,208444.33,194384.68,14059.65,68855,54795.35,14059.65,4217.98,3514.99,702.99,2811.93
Summer,6,2014,2,Canal Corporation,140701104,5,151219.04,137104.3,14114.74,43451,29336.1,14114.9,4234.5,3528.75,705.75,2822.948
Summer,6,2016,2,"Starship Partners, Inc.",120706045,5,187456.3,173327.19,14129.11,67471,53341.89,14129.11,4238.8,3532.33,706.47,2825.822
Summer,6,2018,2,"Driftwood Special Servicing, LLC",150702506,5,143838.53,129647.26,14191.27,50263,36071.74,14191.26,4257.4,3547.84,709.56,2838.254
Summer,6,2016,2,"MURAD RESTAURANT,LLC",180700138,5,252139.41,237924.72,14214.69,96919,82704.31,14214.69,4264.41,3553.68,710.73,2842.938
Summer,6,2013,3,"Parkway Pub, Inc.",120706956,5,191200.1,176971.52,14228.58,52704,38475.42,14228.58,4268.59,3557.16,711.43,2845.716
Summer,6,2013,2,"BENANTI KING PIN LANES,L.L.C.",120706270,3,149080.97,134809.78,14271.19,50068,35796.81,14271.19,4281.36,3567.81,713.55,4757.063333
Summer,6,2017,3,Cheers Lounge Inc.,120709222,5,174602.73,160203.42,14399.31,52518,38118.61,14399.39,4319.9,3599.92,719.98,2879.862
Summer,6,2015,2,L & O Inc.,120711584,5,200013.25,185497.91,14515.34,47570,33054.66,14515.34,4354.73,3628.94,725.79,2903.068
Summer,6,2016,2,Joseph O. Jannazzo,120708998,5,184875.72,170314.61,14561.11,61338,46776.89,14561.11,4368.44,3640.36,728.08,2912.222
Summer,6,2014,2,Karen Bentley,120705284,5,202861.14,188243.6,14617.54,54053,39435.46,14617.54,4385.33,3654.44,730.89,2923.508
Summer,6,2013,2,"The Other Wright, Inc.",120702100,5,132660.39,118036.92,14623.47,42434,27810.56,14623.44,4387.04,3655.86,731.18,2924.694
Summer,6,2018,3,"Northern Lights Lounge, LLC",120705111,4,165800.12,151152.25,14647.87,48601,33953.13,14647.87,4394.44,3662.03,732.41,3661.9675
Summer,6,2013,2,"Northend Holdings, Inc",120700341,5,171557.88,156799.55,14758.33,48324,33565.67,14758.33,4427.5,3689.58,737.92,2951.666
Summer,6,2018,3,"Blue Grouch, Inc.",120706580,5,141723.34,126913.52,14809.82,44069,29259.05,14809.95,4443.1,3702.58,740.52,2961.964
Summer,6,2013,3,"Northern Lights Lounge, LLC",120705111,5,177907.29,163022.36,14884.93,47595,32710.07,14884.93,4465.48,3721.24,744.24,2976.986
Summer,6,2013,2,Harvey & Glenn Inc.,120706657,4,206910.45,191925.66,14984.79,59017,44042.71,14974.29,4492.31,3743.59,748.72,3746.1975
Summer,6,2015,3,"BROOKHILLS GOLF CLUB, INC.",120703832,5,246339.37,231342.77,14996.6,74203,59206.4,14996.6,4499.03,3749.19,749.84,2999.32
Summer,6,2015,3,"Mama Lee's Sandbar, Inc",120707734,3,166867.08,151776.84,15090.24,53800,38709.91,15090.09,4527.06,3772.55,754.51,5030.08
Summer,6,2014,2,MELISSA ANN GOULD,130703189,5,188887.33,173752.76,15134.57,62959,47824.43,15134.57,4540.43,3783.69,756.74,3026.914
Summer,6,2018,3,BSJ Incorporated,120711751,5,224105.07,208957.12,15147.95,72246,57098.15,15147.85,4544.46,3787.05,757.41,3029.59
Summer,6,2018,2,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks ,120811750,5,246561.19,231408.27,15152.92,77275,62121.97,15153.03,4545.92,3788.27,757.65,3030.584
Summer,6,2017,2,"Northend Holdings, Inc",120700341,5,147194.18,131857.72,15336.46,49319,33982.51,15336.49,4601.04,3834.2,766.84,3067.292
Summer,6,2014,3,Gary Best Stockyards Inc,120707200,5,181900.63,166538.51,15362.12,59692,44329.88,15362.12,4608.7,3840.58,768.12,3072.424
Summer,6,2014,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,161070.43,145689.6,15380.83,54638,39257.17,15380.83,4614.3,3845.25,769.05,3076.166
Summer,6,2015,2,Good Timer Inc.,120708634,5,208370.61,192915.53,15455.08,80733,65277.92,15455.08,4636.55,3863.79,772.76,3091.016
Summer,6,2016,1,PEARLS PUB INC.,130705328,3,172525.45,156966.22,15559.23,49914,34354.77,15559.23,4667.79,3889.83,777.96,5186.41
Summer,6,2014,2,"BRICKHOUSE PARTNERS, LLC",130701417,5,222107,206537.62,15569.38,68765,53195.62,15569.38,4670.85,3892.38,778.47,3113.876
Summer,6,2016,2,Dynasty Asian Cuisine Inc.,150703892,5,174461.41,158869.19,15592.22,57517,41924.76,15592.24,4677.69,3898.08,779.61,3118.444
Summer,6,2016,3,Amos Jefferson Co. Inc.,120700415,5,207912.4,192294.24,15618.16,64897,49278.84,15618.16,4685.46,3904.55,780.91,3123.632
Summer,6,2015,2,Frank Westwood,140701112,5,166815.65,151162.53,15653.12,56697,41044.03,15652.97,4695.97,3913.3,782.67,3130.624
Summer,6,2018,2,"Dew Chilli Parlors of America, LLC No. 3",170703982,5,179447.03,163704.86,15742.17,63076,47333.63,15742.37,4722.79,3935.66,787.13,3148.434
Summer,6,2017,2,"Cozs Pizza, Inc.",120706484,5,241187.51,225404.34,15783.17,82775,66991.55,15783.45,4735.05,3945.88,789.17,3156.634
Summer,6,2016,2,KANA3 INC,120710600,5,148202.69,132409.44,15793.25,49068,33274.75,15793.25,4738.12,3948.44,789.68,3158.65
Summer,6,2018,2,"Starship Partners, Inc.",120706045,5,186067.74,170209.93,15857.81,63369,47511.19,15857.81,4757.38,3964.49,792.89,3171.562
Summer,6,2018,2,JACKSONS HANDLEBAR INC.,150703281,4,185884.35,169983.2,15901.15,68254,52353.1,15900.9,4770.33,3975.27,795.06,3975.2875
Summer,6,2014,2,"AERIE NO. 437, FRATERNAL ORDER OF EAGLES, INC.",130806057,5,151598.46,135672.13,15926.33,51796,35869.67,15926.33,4777.98,3981.65,796.33,3185.266
Summer,6,2016,1,Donnita Inc.,140703761,4,198227.87,182267.33,15960.54,56644,40683.32,15960.68,4788.26,3990.22,798.04,3990.135
Summer,6,2017,2,"EVANS RECREATION, LLC",140704357,5,152019.17,135911.55,16107.62,45985,29877.38,16107.62,4832.36,4026.97,805.39,3221.524
Summer,6,2016,2,"Coz's Pizza, Inc.",160701026,5,141688.67,125579.18,16109.49,47412,31302.39,16109.61,4832.97,4027.47,805.5,3221.898
Summer,6,2018,2,"HIDEOUT RESTAURANT, LLC",130706051,5,280166.17,263822.68,16343.49,93047,76703.51,16343.49,4903.06,4085.88,817.18,3268.698
Summer,6,2015,2,"Capitol Show-Me's, Inc.",120711161,5,175142.09,158667.23,16474.86,73250,56775.14,16474.86,4942.5,4118.76,823.74,3294.972
Summer,6,2016,2,RSP Entertainment Corp.,120706846,3,173389.82,156887.67,16502.15,50361,33858.75,16502.25,4950.75,4125.62,825.13,5500.716667
Summer,6,2016,2,"BENANTI KING PIN LANES,L.L.C.",120706270,5,203884.56,187315.19,16569.37,66020,49450.63,16569.37,4970.85,4142.37,828.48,3313.874
Summer,6,2013,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,191932.75,175309.68,16623.07,63806,47182.33,16623.67,4987.11,4155.93,831.18,3324.614
Summer,6,2013,2,Michael E. Gerula,120703765,5,211610.02,194966.54,16643.48,56888,40244.52,16643.48,4993.04,4160.87,832.17,3328.696
Summer,6,2016,2,"The Office Sports Bar & Grill, Inc.",120705591,5,182479.11,165722.16,16756.95,56551,39794.06,16756.94,5027.14,4189.29,837.85,3351.39
Summer,6,2015,2,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks ,120811750,5,201709.87,184909.52,16800.35,58295,41494.67,16800.33,5040.09,4200.08,840.01,3360.07
Summer,6,2016,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,183898.68,167086.63,16812.05,62281,45469.27,16811.73,5043.6,4203,840.6,3362.41
Summer,6,2015,2,Heather J Wise,120707011,5,202811.47,185851.92,16959.55,73063,56103.36,16959.64,5087.87,4239.89,847.98,3391.91
Summer,6,2017,2,"Westwoods Lodge of Sangamon County, Inc.",120709066,5,271303.7,254320.8,16982.9,86168,69184.9,16983.1,5094.91,4245.76,849.15,3396.58
Summer,6,2016,3,PATTY CAKE CUSTOMS INC.,140703208,5,240967.79,223973.49,16994.3,72057,55062.7,16994.3,5098.31,4248.6,849.71,3398.86
Summer,6,2015,2,KANA3 INC,120710600,5,121520.47,104508.71,17011.76,42302,25290.24,17011.76,5103.55,4252.96,850.59,3402.352
Summer,6,2017,3,"DRINK-EM UP, INC.",150701848,5,322451.92,305305.93,17145.99,102301,85155.1,17145.9,5143.84,4286.53,857.31,3429.198
Summer,6,2016,3,"DRINK-EM UP, INC.",150701848,5,236388.85,219162.2,17226.65,81827,64600.35,17226.65,5168.04,4306.7,861.34,3445.33
Summer,6,2018,3,"HRM OF ILLINOIS, INC.",120708101,5,243432.9,225952.21,17480.69,77180,59699.01,17480.99,5244.34,4370.28,874.06,3496.138
Summer,6,2015,2,"ALAMO FOODS, INC.",120708006,5,248365.82,230825.2,17540.62,75730,58189.18,17540.82,5262.3,4385.25,877.05,3508.124
Summer,6,2016,2,Hibachi Grill and Supreme Buffet Inc.,120703795,5,171214.94,153621.15,17593.79,62218,44624.24,17593.76,5278.12,4398.43,879.69,3518.758
Summer,6,2015,2,Joseph O. Jannazzo,120708998,5,171823.28,154151.7,17671.58,61158,43486.42,17671.58,5301.53,4417.94,883.59,3534.316
Summer,6,2017,2,LUCA PIZZA INC.,140701059,5,282474.3,264685.03,17789.27,88577,70787.73,17789.27,5336.84,4447.37,889.47,3557.854
Summer,6,2014,3,"Trailblazer Pub, Inc.",130705213,5,220922.13,203122.79,17799.34,72201,54401.66,17799.34,5339.86,4449.88,889.98,3559.868
Summer,6,2018,2,Dicks Saloon Inc.,150700988,5,179211.46,161377.31,17834.15,61617,43783.04,17833.96,5350.23,4458.53,891.7,3566.83
Summer,6,2016,2,"Springfield Post No. 32, The American Legion, Department of Illinois",120912720,5,317182.88,299342,17840.88,92384,74530.16,17853.84,5356.17,4463.48,892.69,3568.176
Summer,6,2018,3,Amos Jefferson Co. Inc.,120700415,5,247376.01,229508.88,17867.13,71626,53758.87,17867.13,5360.13,4466.78,893.35,3573.426
Summer,6,2017,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,216725.95,198825.1,17900.85,74348,56447.15,17900.85,5370.3,4475.25,895.05,3580.17
Summer,6,2018,3,"HARRY's ADULT DAYCARE, INC.",120705207,5,260434.92,242485.94,17948.98,89105,71155.95,17949.05,5384.76,4487.3,897.46,3589.796
Summer,6,2017,2,"The Office Sports Bar & Grill, Inc.",120705591,5,309459.99,291473.35,17986.64,88825,70838.46,17986.54,5396.07,4496.73,899.34,3597.328
Summer,6,2014,2,Jin Zhi Chen,120707205,5,231491.86,213233.13,18258.73,73512,55253.27,18258.73,5477.66,4564.72,912.94,3651.746
Summer,6,2016,3,"BROOKHILLS GOLF CLUB, INC.",120703832,5,280237.85,261947.64,18290.21,82350,64059.91,18290.09,5487.05,4572.54,914.51,3658.042
Summer,6,2017,2,"411 EAST, INCORPORATED",160702790,4,221651.3,203335.78,18315.52,54818,36502.26,18315.74,5494.72,4578.93,915.79,4578.88
Summer,6,2015,2,Jin Zhi Chen,120707205,5,312925.4,294588.89,18336.51,87135,68798.49,18336.51,5500.99,4584.16,916.83,3667.302
Summer,6,2013,2,Karen Bentley,120705284,5,244410.4,225854.02,18556.38,63169,44612.78,18556.22,5566.88,4639.07,927.81,3711.276
Summer,6,2018,2,"Illinois Tap, Inc.",120702086,5,184194.39,165631.62,18562.77,61057,42494.5,18562.5,5568.8,4640.67,928.13,3712.554
Summer,6,2018,2,"Capitol Show-Mes, Inc.",120711161,5,205294.88,186638.42,18656.46,71144,52487.14,18656.86,5597.12,4664.27,932.85,3731.292
Summer,6,2018,2,The Arena Incorporated,170700937,5,213851.72,195187.08,18664.64,77591,58926.36,18664.64,5599.43,4666.19,933.24,3732.928
Summer,6,2015,2,Harvey & Glenn Inc.,120706657,5,180702.32,161968.78,18733.54,64242,45508.46,18733.54,5620.03,4683.36,936.67,3746.708
Summer,6,2016,2,Springfield Columbus Home Association,120702082,5,194286.94,175527.96,18758.98,72684,53925.02,18758.98,5627.76,4689.8,937.96,3751.796
Summer,6,2016,2,"Westwoods Lodge of Sangamon County, Inc.",120709066,5,220850.68,202064.01,18786.67,73129,54342.33,18786.67,5636.01,4696.67,939.34,3757.334
Summer,6,2013,2,"LARJ, Inc.",120706968,5,235950.75,216941.5,19009.25,64170,45176,18994,5698.22,4748.52,949.7,3801.85
Summer,6,2017,3,"Top Set Management, LLC",120708502,5,261758.07,242725.31,19032.76,94916,75883.24,19032.76,5709.91,4758.26,951.65,3806.552
Summer,6,2015,2,"DENKAR, Inc.",120706581,5,213319.47,194192.41,19127.06,62271,43143.54,19127.46,5738.29,4781.91,956.38,3825.412
Summer,6,2014,2,"LARJ, Inc.",120706968,5,238984.5,219848.82,19135.68,81052,61916.32,19135.68,5740.67,4783.9,956.77,3827.136
Summer,6,2017,2,Dynasty Asian Cuisine Inc.,150703892,5,231180.12,211978.19,19201.93,73380,54178.07,19201.93,5760.63,4800.53,960.1,3840.386
Summer,6,2018,3,"Top Set Management, LLC",120708502,5,264839.72,245595.9,19243.82,94023,74779.18,19243.82,5773.14,4810.95,962.19,3848.764
Summer,6,2016,2,Canal Corporation,140701104,5,251222.08,231959.98,19262.1,75340,56077.76,19262.24,5778.72,4815.6,963.12,3852.42
Summer,6,2018,3,"Oldtyme Tobacco Company, Inc.",130705838,5,194598.03,175211.24,19386.79,66165,46778.21,19386.79,5816.16,4846.81,969.35,3877.358
Summer,6,2017,2,Springfield Columbus Home Association,120702082,5,283564.28,264176.32,19387.96,91239,71850.94,19388.06,5816.51,4847.1,969.41,3877.592
Summer,6,2015,2,Hibachi Grill and Supreme Buffet Inc.,120703795,5,224051.55,204532.74,19518.81,72896,53377.19,19518.81,5855.69,4879.74,975.95,3903.762
Summer,6,2016,2,Springfield Lodge No. 158 of the Benevolent and Protective Order of Elks ,120811750,5,264699.46,245165.88,19533.58,81430,61896.42,19533.58,5860.14,4883.45,976.69,3906.716
Summer,6,2016,3,BSJ Incorporated,120711751,5,179203.2,159647.24,19555.96,60902,41345.89,19556.11,5866.9,4889.09,977.81,3911.192
Summer,6,2018,2,"Northend Holdings, Inc",120700341,5,187469.38,167806.85,19662.53,68488,48825.47,19662.53,5898.8,4915.67,983.13,3932.506
